,Member_number,Date,itemDescription,Sales,Year
3316,2789,2015-01-28,other vegetables,9.2,2015
3317,2789,2015-01-06,grapes,14.64,2015
3318,2789,2015-06-02,curd,8.4,2015
3319,2789,2015-01-28,soda,8.4,2015
3320,2789,2014-02-11,curd,14.7,2014
3321,2789,2014-06-06,bottled beer,40.0,2014
3322,2789,2014-12-07,citrus fruit,4.800000000000001,2014
3323,2789,2014-05-29,bottled beer,50.0,2014
3324,2789,2014-09-19,flour,3.04,2014
3325,2789,2015-06-02,whipped/sour cream,13.3,2015
3326,2789,2014-06-06,butter,22.26,2014
3327,2789,2014-09-19,bottled water,2.52,2014
3328,2789,2014-12-07,sugar,8.0,2014
3329,2408,2015-05-19,onions,10.04,2015
3330,2408,2015-06-21,ham,16.32,2015
3331,2408,2015-03-25,sausage,13.41,2015
3332,2408,2015-09-09,sausage,4.47,2015
3333,2408,2015-05-19,citrus fruit,1.6,2015
3334,2408,2015-06-21,rolls/buns,1.2,2015
3335,2408,2014-05-28,other vegetables,27.6,2014
3336,2408,2014-10-11,citrus fruit,4.800000000000001,2014
3337,2408,2014-02-08,beverages,7.21,2014
3338,2408,2015-05-19,white bread,3.0,2015
3339,2408,2015-06-21,tropical fruit,4.7700000000000005,2015
3340,2408,2015-03-25,curd,6.300000000000001,2015
3341,2408,2015-09-09,liquor,71.4,2015
3342,2408,2015-05-19,dessert,7.3,2015
3343,2408,2015-06-21,rolls/buns,3.6,2015
3344,2408,2014-05-28,rolls/buns,2.4,2014
3345,2408,2014-10-11,brown bread,9.6,2014
3346,2408,2014-02-08,shopping bags,11.9,2014
3347,2408,2015-03-25,yogurt,11.5,2015
3348,2408,2014-10-11,cat food,44.0,2014
3349,2408,2015-05-19,shopping bags,23.8,2015
3350,2738,2015-09-11,frankfurter,15.66,2015
3351,2738,2015-07-25,other vegetables,4.6,2015
3352,2738,2015-11-04,canned beer,17.1,2015
3353,2738,2015-03-02,whole milk,12.96,2015
3354,2738,2015-09-11,beef,34.68,2015
3355,2738,2014-11-02,beef,40.46,2014
3356,2738,2014-01-16,pickled vegetables,3.78,2014
3357,2738,2015-09-11,red/blush wine,31.2,2015
3358,2738,2015-07-25,rolls/buns,7.199999999999999,2015
3359,2738,2015-11-04,whole milk,25.92,2015
3360,2738,2015-03-02,root vegetables,2.99,2015
3361,2738,2015-09-11,whole milk,30.24,2015
3362,2738,2014-11-02,pot plants,36.0,2014
3363,2738,2014-01-16,pastry,16.95,2014
3364,2738,2014-11-02,frozen meals,16.0,2014
3365,2738,2014-10-31,onions,2.51,2014
3366,2738,2014-01-16,brown bread,22.4,2014
3367,2738,2015-09-11,frozen dessert,18.8,2015
3368,2738,2015-11-04,rolls/buns,4.8,2015
3369,2738,2014-01-16,sugar,1.6,2014
3370,2738,2014-10-31,ice cream,33.25,2014
3371,2706,2015-03-22,frankfurter,31.32,2015
3372,2706,2015-12-02,specialty chocolate,10.8,2015
3373,2706,2015-08-14,sausage,17.88,2015
3374,2706,2015-03-10,tropical fruit,11.13,2015
3375,2706,2015-03-22,ham,8.16,2015
3376,2706,2014-02-24,citrus fruit,8.0,2014
3377,2706,2014-03-05,oil,6.6,2014
3378,2706,2014-10-10,whole milk,4.32,2014
3379,2706,2014-10-30,sugar,3.2,2014
3380,2706,2015-03-22,white wine,42.0,2015
3381,2706,2015-12-02,other vegetables,32.2,2015
3382,2706,2015-08-14,whole milk,12.96,2015
3383,2706,2015-03-10,newspapers,5.0,2015
3384,2706,2015-03-22,detergent,1.65,2015
3385,2706,2014-02-24,whipped/sour cream,5.699999999999999,2014
3386,2706,2014-03-05,soda,4.2,2014
3387,2706,2014-10-10,misc. beverages,38.5,2014
3388,2706,2014-10-30,specialty bar,37.0,2014
3389,2706,2014-03-05,sliced cheese,3.56,2014
3390,2706,2015-08-14,cake bar,23.1,2015
3391,2706,2015-03-22,popcorn,36.0,2015
3392,2706,2015-03-10,bottled water,2.52,2015
3393,2706,2014-02-24,liquor,83.3,2014
3394,3402,2015-03-29,canned beer,2.85,2015
3395,3402,2015-11-04,frozen meals,12.0,2015
3396,3402,2015-06-01,curd,10.5,2015
3397,3402,2015-05-23,curd,14.7,2015
3398,3402,2015-08-16,whole milk,4.32,2015
3399,3402,2014-12-24,roll products ,1.0,2014
3400,3402,2014-12-26,flour,6.08,2014
3401,3402,2014-05-17,white bread,6.0,2014
3402,3402,2015-03-29,pasta,8.399999999999999,2015
3403,3402,2015-11-04,mayonnaise,35.0,2015
3404,3402,2015-06-01,other vegetables,4.6,2015
3405,3402,2015-05-23,dessert,10.22,2015
3406,3402,2015-08-16,sauces,33.0,2015
3407,3402,2014-12-24,soda,4.2,2014
3408,3402,2014-12-26,flower (seeds),73.19999999999999,2014
3409,3402,2014-05-17,coffee,18.9,2014
3410,3402,2015-06-01,shopping bags,35.7,2015
3411,3402,2014-08-01,newspapers,1.0,2014
3412,3402,2015-11-04,whipped/sour cream,3.8,2015
3413,3402,2014-12-26,bottled water,1.26,2014
3414,3402,2014-08-01,rolls/buns,8.4,2014
3415,1991,2015-10-22,chicken,8.64,2015
3416,1991,2015-10-02,pork,5.58,2015
3417,1991,2015-09-12,citrus fruit,6.4,2015
3418,1991,2014-07-14,sausage,8.94,2014
3419,1991,2014-12-25,butter,12.72,2014
3420,1991,2014-05-13,soda,8.4,2014
3421,1991,2014-12-03,tropical fruit,4.7700000000000005,2014
3422,1991,2014-10-31,white wine,14.0,2014
3423,1991,2015-10-22,nuts/prunes,1.5,2015
3424,1991,2015-10-02,specialty bar,74.0,2015
3425,1991,2015-09-12,other vegetables,32.2,2015
3426,1991,2014-07-14,yogurt,2.3,2014
3427,1991,2014-12-25,flour,7.6,2014
3428,1991,2014-05-13,newspapers,2.0,2014
3429,1991,2014-12-03,coffee,5.4,2014
3430,1991,2014-10-31,butter,12.72,2014
3431,1991,2014-10-31,frozen fish,25.200000000000003,2014
3432,1991,2014-12-23,bottled beer,40.0,2014
3433,1991,2014-05-13,long life bakery product,30.8,2014
3434,1991,2014-12-25,fruit/vegetable juice,13.26,2014
3435,1991,2014-12-25,fruit/vegetable juice,2.21,2014
3436,1991,2015-10-02,soda,21.0,2015
3437,1991,2014-12-23,soap,10.0,2014
3438,3830,2015-07-04,pork,19.53,2015
3439,3830,2015-10-07,soda,4.2,2015
3440,3830,2015-10-18,frankfurter,26.1,2015
3441,3830,2014-07-28,canned beer,8.55,2014
3442,3830,2014-08-23,sausage,4.47,2014
3443,3830,2014-01-28,curd,10.5,2014
3444,3830,2014-01-04,margarine,6.779999999999999,2014
3445,3830,2014-11-14,root vegetables,5.98,2014
3446,3830,2014-12-10,pip fruit,3.84,2014
3447,3830,2015-07-04,ice cream,33.25,2015
3448,3830,2015-10-07,packaged fruit/vegetables,4.88,2015
3449,3830,2015-10-18,coffee,18.9,2015
3450,3830,2014-07-28,yogurt,16.099999999999998,2014
3451,3830,2014-08-23,candy,13.2,2014
3452,3830,2014-01-28,cling film/bags,36.96,2014
3453,3830,2014-01-04,domestic eggs,2.21,2014
3454,3830,2014-11-14,coffee,13.5,2014
3455,3830,2014-12-10,ice cream,33.25,2014
3456,3830,2014-12-10,newspapers,4.0,2014
3457,3830,2014-01-28,candy,11.0,2014
3458,3830,2015-10-07,butter milk,4.88,2015
3459,3830,2014-01-28,rolls/buns,1.2,2014
3460,3830,2014-12-10,pastry,13.56,2014
3461,2663,2015-05-28,whole milk,12.96,2015
3462,2663,2015-05-18,cat food,22.0,2015
3463,2663,2015-10-21,sausage,4.47,2015
3464,2663,2015-10-09,chicken,12.96,2015
3465,2663,2015-10-21,chocolate,25.45,2015
3466,2663,2015-05-18,ham,10.88,2015
3467,2663,2014-02-08,other vegetables,9.2,2014
3468,2663,2014-01-20,canned beer,14.25,2014
3469,2663,2014-11-15,tropical fruit,1.59,2014
3470,2663,2014-03-30,other vegetables,18.4,2014
3471,2663,2014-05-13,bottled water,8.82,2014
3472,2663,2015-05-28,berries,6.91,2015
3473,2663,2015-05-18,whipped/sour cream,1.9,2015
3474,2663,2015-10-21,semi-finished bread,5.0,2015
3475,2663,2015-10-09,pastry,23.73,2015
3476,2663,2015-10-21,whole milk,17.28,2015
3477,2663,2015-05-18,canned beer,8.55,2015
3478,2663,2014-02-08,waffles,1.2,2014
3479,2663,2014-01-20,tropical fruit,3.18,2014
3480,2663,2014-11-15,shopping bags,47.6,2014
3481,2663,2014-03-30,shopping bags,59.5,2014
3482,2663,2014-05-13,bottled water,2.52,2014
3483,2663,2015-05-28,yogurt,6.9,2015
3484,2663,2014-01-20,kitchen towels,7.0,2014
3485,2663,2015-10-21,rum,50.0,2015
3486,2663,2015-10-21,bottled beer,20.0,2015
3487,2663,2014-03-30,packaged fruit/vegetables,2.44,2014
3488,2164,2015-03-19,rolls/buns,6.0,2015
3489,2164,2015-11-24,rolls/buns,3.6,2015
3490,2164,2015-08-10,misc. beverages,5.5,2015
3491,2164,2015-11-24,brown bread,9.6,2015
3492,2164,2014-10-27,tropical fruit,11.13,2014
3493,2164,2014-11-19,whole milk,8.64,2014
3494,2164,2014-09-30,pork,8.370000000000001,2014
3495,2164,2014-01-31,pip fruit,3.84,2014
3496,2164,2014-06-16,UHT-milk,32.0,2014
3497,2164,2014-05-02,whole milk,8.64,2014
3498,2164,2015-08-10,bottled water,7.56,2015
3499,2164,2015-03-19,semi-finished bread,2.5,2015
3500,2164,2015-11-24,whole milk,4.32,2015
3501,2164,2015-08-10,other vegetables,27.6,2015
3502,2164,2015-11-24,pasta,5.6,2015
3503,2164,2014-10-27,spices,8.4,2014
3504,2164,2014-11-19,bottled beer,30.0,2014
3505,2164,2014-09-30,sugar,9.6,2014
3506,2164,2014-01-31,curd cheese,5.22,2014
3507,2164,2014-06-16,cream cheese ,4.0,2014
3508,2164,2014-05-02,ice cream,33.25,2014
3509,2164,2015-08-10,coffee,5.4,2015
3510,2164,2015-03-19,fruit/vegetable juice,2.21,2015
3511,2164,2015-11-24,curd,10.5,2015
3512,2164,2015-11-24,butter milk,9.76,2015
3513,4364,2015-01-17,dessert,2.92,2015
3514,4364,2015-12-24,other vegetables,27.6,2015
3515,4364,2015-05-09,sausage,31.29,2015
3516,4364,2015-05-25,chicken,30.24,2015
3517,4364,2014-01-21,turkey,20.0,2014
3518,4364,2014-01-02,brown bread,3.2,2014
3519,4364,2014-04-13,cream cheese ,2.0,2014
3520,4364,2014-07-06,whole milk,21.6,2014
3521,4364,2014-09-24,coffee,5.4,2014
3522,4364,2015-01-17,dessert,2.92,2015
3523,4364,2015-12-24,mayonnaise,5.0,2015
3524,4364,2015-05-09,pickled vegetables,5.04,2015
3525,4364,2015-05-25,butter,6.36,2015
3526,4364,2014-01-21,yogurt,11.5,2014
3527,4364,2014-01-02,yogurt,2.3,2014
3528,4364,2014-04-13,frozen vegetables,2.27,2014
3529,4364,2014-07-06,rolls/buns,8.4,2014
3530,4364,2014-09-24,baking powder,55.23,2014
3531,4364,2014-04-13,sugar,9.6,2014
3532,4364,2015-01-17,flour,7.6,2015
3533,4364,2015-12-24,fruit/vegetable juice,2.21,2015
3534,4364,2014-04-13,coffee,5.4,2014
3535,3862,2015-05-03,condensed milk,5.6,2015
3536,3862,2015-11-18,sliced cheese,17.8,2015
3537,3862,2015-11-18,newspapers,3.0,2015
3538,3862,2014-03-04,sausage,8.94,2014
3539,3862,2014-03-14,instant coffee,20.0,2014
3540,3862,2014-12-26,bottled water,2.52,2014
3541,3862,2015-11-18,dog food,80.0,2015
3542,3862,2015-05-03,yogurt,6.9,2015
3543,3862,2015-11-18,fruit/vegetable juice,8.84,2015
3544,3862,2015-11-18,rolls/buns,6.0,2015
3545,3862,2014-03-04,cake bar,3.3,2014
3546,3862,2014-03-14,onions,12.55,2014
3547,3862,2014-12-26,salty snack,6.0,2014
3548,3862,2015-11-18,butter,22.26,2015
3549,3862,2014-03-24,artif. sweetener,11.2,2014
3550,3862,2014-03-14,processed cheese,18.4,2014
3551,3862,2015-05-03,butter,6.36,2015
3552,3862,2015-11-18,hygiene articles,40.0,2015
3553,3862,2015-11-18,yogurt,9.2,2015
3554,3862,2014-03-14,dental care,4.0,2014
3555,3862,2014-03-24,sugar,3.2,2014
3556,1870,2015-05-09,onions,12.55,2015
3557,1870,2015-09-09,pork,8.370000000000001,2015
3558,1870,2015-09-09,hamburger meat,14.7,2015
3559,1870,2014-06-06,waffles,7.199999999999999,2014
3560,1870,2014-10-06,liquor (appetizer),12.0,2014
3561,1870,2014-06-17,citrus fruit,4.800000000000001,2014
3562,1870,2014-07-15,whole milk,8.64,2014
3563,1870,2015-05-09,ice cream,33.25,2015
3564,1870,2015-09-09,soda,4.2,2015
3565,1870,2015-05-09,soda,25.200000000000003,2015
3566,1870,2015-09-09,other vegetables,32.2,2015
3567,1870,2015-09-09,popcorn,18.0,2015
3568,1870,2014-06-06,other vegetables,4.6,2014
3569,1870,2014-10-06,yogurt,16.099999999999998,2014
3570,1870,2014-06-17,rolls/buns,3.6,2014
3571,1870,2014-07-15,baking powder,39.45,2014
3572,1870,2015-05-09,sliced cheese,3.56,2015
3573,1870,2015-09-09,brown bread,19.200000000000003,2015
3574,1870,2014-01-02,fruit/vegetable juice,4.42,2014
3575,1870,2014-07-12,brown bread,3.2,2014
3576,1870,2014-10-06,specialty chocolate,1.8,2014
3577,1870,2015-09-09,bottled water,8.82,2015
3578,1870,2014-10-06,rolls/buns,1.2,2014
3579,1870,2014-01-02,napkins,6.56,2014
3580,1870,2014-07-12,shopping bags,11.9,2014
3581,1583,2015-11-23,soda,12.6,2015
3582,1583,2015-03-24,sliced cheese,21.36,2015
3583,1583,2015-07-28,frankfurter,36.54,2015
3584,1583,2015-05-31,bottled water,3.78,2015
3585,1583,2015-07-28,sausage,22.35,2015
3586,1583,2014-09-02,sliced cheese,7.12,2014
3587,1583,2014-11-27,citrus fruit,3.2,2014
3588,1583,2015-11-23,pip fruit,1.28,2015
3589,1583,2015-11-23,sugar,1.6,2015
3590,1583,2015-03-24,liquor,35.7,2015
3591,1583,2015-07-28,pastry,20.34,2015
3592,1583,2015-05-31,pastry,6.78,2015
3593,1583,2015-07-28,newspapers,3.0,2015
3594,1583,2014-09-02,cat food,22.0,2014
3595,1583,2014-11-27,dessert,8.76,2014
3596,1583,2015-11-23,brown bread,22.4,2015
3597,1583,2015-05-31,fruit/vegetable juice,4.42,2015
3598,1583,2014-11-27,bottled water,7.56,2014
3599,1583,2015-07-28,newspapers,4.0,2015
3600,1583,2015-03-24,hygiene articles,20.0,2015
3601,1583,2015-07-28,honey,8.399999999999999,2015
3602,4190,2015-04-04,citrus fruit,6.4,2015
3603,4190,2015-12-24,frankfurter,10.44,2015
3604,4190,2015-09-23,pip fruit,1.28,2015
3605,4190,2015-12-27,whole milk,8.64,2015
3606,4190,2015-12-24,root vegetables,14.95,2015
3607,4190,2014-12-30,soda,25.200000000000003,2014
3608,4190,2014-08-24,chicken,17.28,2014
3609,4190,2014-06-28,specialty bar,74.0,2014
3610,4190,2014-07-12,canned beer,14.25,2014
3611,4190,2015-04-04,newspapers,5.0,2015
3612,4190,2015-12-24,fruit/vegetable juice,13.26,2015
3613,4190,2015-09-23,citrus fruit,3.2,2015
3614,4190,2015-12-27,soda,16.8,2015
3615,4190,2015-12-24,margarine,15.82,2015
3616,4190,2014-12-30,cake bar,3.3,2014
3617,4190,2014-08-24,flower (seeds),73.19999999999999,2014
3618,4190,2014-06-28,bottled water,2.52,2014
3619,4190,2014-07-12,shopping bags,23.8,2014
3620,4190,2015-12-27,newspapers,1.0,2015
3621,4190,2014-09-30,domestic eggs,2.21,2014
3622,4190,2014-09-30,sugar,8.0,2014
3623,4679,2015-10-11,chicken,4.32,2015
3624,4679,2015-05-16,pork,16.740000000000002,2015
3625,4679,2015-10-11,waffles,2.4,2015
3626,4679,2015-05-16,frankfurter,31.32,2015
3627,4679,2014-06-13,salty snack,6.0,2014
3628,4679,2014-02-02,beef,17.34,2014
3629,4679,2014-08-03,pip fruit,2.56,2014
3630,4679,2014-01-23,beef,23.12,2014
3631,4679,2015-10-11,pip fruit,8.96,2015
3632,4679,2015-10-11,tropical fruit,7.95,2015
3633,4679,2015-05-16,other vegetables,4.6,2015
3634,4679,2015-10-11,pastry,10.17,2015
3635,4679,2015-05-16,potato products,4.75,2015
3636,4679,2014-06-13,white wine,84.0,2014
3637,4679,2014-02-02,shopping bags,11.9,2014
3638,4679,2014-08-03,pudding powder,6.96,2014
3639,4679,2014-01-23,potato products,6.65,2014
3640,4679,2015-10-11,bottled water,5.04,2015
3641,4679,2014-09-18,whipped/sour cream,13.3,2014
3642,4679,2015-10-11,shopping bags,23.8,2015
3643,4679,2015-10-11,bottled water,8.82,2015
3644,4679,2014-09-18,detergent,0.66,2014
3645,3308,2015-08-19,chicken,25.92,2015
3646,3308,2015-08-19,nut snack,10.0,2015
3647,3308,2015-08-03,UHT-milk,8.0,2015
3648,3308,2015-10-23,citrus fruit,11.2,2015
3649,3308,2015-07-17,rolls/buns,6.0,2015
3650,3308,2014-08-21,bottled water,5.04,2014
3651,3308,2014-09-04,whole milk,12.96,2014
3652,3308,2014-12-04,other vegetables,4.6,2014
3653,3308,2015-08-19,whole milk,12.96,2015
3654,3308,2015-08-19,newspapers,2.0,2015
3655,3308,2015-08-19,soft cheese,29.950000000000003,2015
3656,3308,2015-08-03,butter,6.36,2015
3657,3308,2015-10-23,brown bread,9.6,2015
3658,3308,2015-07-17,soda,12.6,2015
3659,3308,2014-08-21,shopping bags,59.5,2014
3660,3308,2014-09-04,processed cheese,23.0,2014
3661,3308,2014-12-04,frozen dessert,18.8,2014
3662,3308,2015-08-19,yogurt,13.8,2015
3663,3308,2014-05-11,tea,9.8,2014
3664,3308,2014-12-09,soda,29.4,2014
3665,3308,2014-09-04,pastry,6.78,2014
3666,3308,2015-08-19,spices,2.1,2015
3667,3308,2015-08-19,condensed milk,11.2,2015
3668,3308,2015-08-03,soda,21.0,2015
3669,3308,2014-08-21,brown bread,3.2,2014
3670,3308,2014-12-04,chewing gum,4.0,2014
3671,3308,2014-05-11,light bulbs,13.5,2014
3672,3308,2014-12-09,napkins,22.96,2014
3673,1052,2015-06-07,butter milk,7.32,2015
3674,1052,2015-10-27,pork,8.370000000000001,2015
3675,1052,2015-05-15,frankfurter,5.22,2015
3676,1052,2015-10-27,other vegetables,23.0,2015
3677,1052,2015-06-07,yogurt,16.099999999999998,2015
3678,1052,2014-09-29,butter,15.9,2014
3679,1052,2014-11-20,bottled water,1.26,2014
3680,1052,2014-03-24,chicken,17.28,2014
3681,1052,2014-05-12,soda,21.0,2014
3682,1052,2014-10-13,soda,25.200000000000003,2014
3683,1052,2014-04-01,beef,28.9,2014
3684,1052,2014-01-15,root vegetables,5.98,2014
3685,1052,2015-06-07,yogurt,9.2,2015
3686,1052,2015-10-27,yogurt,6.9,2015
3687,1052,2015-05-15,whipped/sour cream,5.699999999999999,2015
3688,1052,2015-10-27,shopping bags,11.9,2015
3689,1052,2015-06-07,margarine,15.82,2015
3690,1052,2014-09-29,dog food,40.0,2014
3691,1052,2014-11-20,chewing gum,2.0,2014
3692,1052,2014-03-24,beverages,6.18,2014
3693,1052,2014-05-12,hamburger meat,29.4,2014
3694,1052,2014-10-13,whole milk,4.32,2014
3695,1052,2014-04-01,shopping bags,35.7,2014
3696,1052,2014-01-15,grapes,17.08,2014
3697,1052,2014-03-24,coffee,16.200000000000003,2014
3698,1052,2015-10-27,soft cheese,11.98,2015
3699,1052,2015-10-27,detergent,2.31,2015
3700,1004,2015-02-12,other vegetables,9.2,2015
3701,1004,2014-04-02,pip fruit,1.28,2014
3702,1004,2014-08-19,root vegetables,8.97,2014
3703,1004,2014-01-07,canned beer,2.85,2014
3704,1004,2014-10-06,rolls/buns,2.4,2014
3705,1004,2014-10-13,whole milk,30.24,2014
3706,1004,2014-10-07,other vegetables,18.4,2014
3707,1004,2015-02-12,hygiene articles,40.0,2015
3708,1004,2014-04-02,whole milk,17.28,2014
3709,1004,2014-08-19,whole milk,12.96,2014
3710,1004,2014-01-07,frozen fish,16.8,2014
3711,1004,2014-10-06,red/blush wine,31.2,2014
3712,1004,2014-10-13,chocolate,5.09,2014
3713,1004,2014-10-07,shopping bags,11.9,2014
3714,1004,2014-01-05,dish cleaner,16.099999999999998,2014
3715,1004,2014-10-13,packaged fruit/vegetables,7.32,2014
3716,1004,2014-04-02,tropical fruit,6.36,2014
3717,1004,2014-10-13,rolls/buns,2.4,2014
3718,1004,2014-01-05,cling film/bags,24.64,2014
3719,1004,2014-10-06,chocolate,35.629999999999995,2014
3720,1004,2014-08-19,pastry,23.73,2014
3721,4624,2015-11-27,frankfurter,36.54,2015
3722,4624,2015-05-18,pip fruit,1.28,2015
3723,4624,2015-11-27,pork,19.53,2015
3724,4624,2014-12-06,tropical fruit,11.13,2014
3725,4624,2014-06-06,soda,25.200000000000003,2014
3726,4624,2014-08-21,fruit/vegetable juice,13.26,2014
3727,4624,2014-08-13,coffee,2.7,2014
3728,4624,2014-04-22,frozen vegetables,15.89,2014
3729,4624,2015-11-27,sliced cheese,14.24,2015
3730,4624,2015-05-18,whipped/sour cream,9.5,2015
3731,4624,2015-11-27,candy,4.4,2015
3732,4624,2014-12-06,soda,4.2,2014
3733,4624,2014-06-06,vinegar,2.73,2014
3734,4624,2014-08-21,other vegetables,9.2,2014
3735,4624,2014-08-13,softener,25.0,2014
3736,4624,2014-04-22,yogurt,11.5,2014
3737,4624,2014-12-06,margarine,11.3,2014
3738,4624,2014-12-06,napkins,13.12,2014
3739,4624,2014-06-06,napkins,9.84,2014
3740,4624,2015-11-27,pastry,10.17,2015
3741,4624,2015-11-27,shopping bags,59.5,2015
3742,4624,2014-04-22,pot plants,6.0,2014
3743,2252,2015-08-10,whole milk,4.32,2015
3744,2252,2015-08-10,chicken,4.32,2015
3745,2252,2014-04-13,cream cheese ,1.0,2014
3746,2252,2014-08-06,yogurt,13.8,2014
3747,2252,2014-12-17,soda,25.200000000000003,2014
3748,2252,2014-10-03,oil,13.2,2014
3749,2252,2014-08-08,bottled beer,60.0,2014
3750,2252,2015-08-10,curd,8.4,2015
3751,2252,2015-08-10,rolls/buns,4.8,2015
3752,2252,2014-04-13,canned beer,17.1,2014
3753,2252,2014-08-06,canned vegetables,14.6,2014
3754,2252,2014-12-17,spices,12.6,2014
3755,2252,2014-10-03,brown bread,16.0,2014
3756,2252,2014-08-08,domestic eggs,15.47,2014
3757,2252,2014-04-13,chewing gum,2.0,2014
3758,2252,2014-12-17,shopping bags,11.9,2014
3759,2252,2014-10-03,oil,23.1,2014
3760,2252,2014-08-06,seasonal products,10.0,2014
3761,2252,2015-08-10,cereals,30.0,2015
3762,2252,2015-08-10,bottled water,1.26,2015
3763,2252,2014-10-03,seasonal products,6.0,2014
3764,4297,2015-10-27,whole milk,8.64,2015
3765,4297,2014-08-29,frankfurter,20.88,2014
3766,4297,2014-02-08,UHT-milk,24.0,2014
3767,4297,2014-12-24,whole milk,4.32,2014
3768,4297,2014-03-10,beverages,6.18,2014
3769,4297,2014-05-30,other vegetables,27.6,2014
3770,4297,2014-02-03,whole milk,25.92,2014
3771,4297,2014-04-08,margarine,13.56,2014
3772,4297,2015-10-27,citrus fruit,3.2,2015
3773,4297,2015-10-27,butter milk,14.64,2015
3774,4297,2014-08-29,whole milk,25.92,2014
3775,4297,2014-02-08,shopping bags,11.9,2014
3776,4297,2014-12-24,other vegetables,13.8,2014
3777,4297,2014-03-10,yogurt,13.8,2014
3778,4297,2014-05-30,rolls/buns,1.2,2014
3779,4297,2014-02-03,fruit/vegetable juice,6.63,2014
3780,4297,2014-04-08,cat food,44.0,2014
3781,4297,2015-10-27,specialty bar,74.0,2015
3782,4297,2014-02-03,shopping bags,83.3,2014
3783,4297,2014-12-24,curd,10.5,2014
3784,4297,2014-08-29,other vegetables,32.2,2014
3785,4297,2014-05-30,brown bread,6.4,2014
3786,4297,2014-02-03,shopping bags,59.5,2014
3787,1169,2014-05-29,finished products,37.31,2014
3788,1169,2014-01-15,other vegetables,9.2,2014
3789,1169,2014-01-11,soda,4.2,2014
3790,1169,2014-04-01,liquor,83.3,2014
3791,1169,2014-01-25,waffles,8.4,2014
3792,1169,2014-02-05,soda,12.6,2014
3793,1169,2014-05-29,newspapers,3.0,2014
3794,1169,2014-01-15,rolls/buns,1.2,2014
3795,1169,2014-01-11,detergent,2.31,2014
3796,1169,2014-04-01,bottled water,3.78,2014
3797,1169,2014-01-25,whole milk,25.92,2014
3798,1169,2014-02-05,margarine,9.04,2014
3799,1169,2014-04-15,napkins,19.68,2014
3800,1169,2014-05-06,napkins,6.56,2014
3801,1169,2014-12-15,cake bar,9.9,2014
3802,1169,2014-01-25,other vegetables,23.0,2014
3803,1169,2014-05-29,whipped/sour cream,5.699999999999999,2014
3804,1169,2014-01-25,white bread,4.5,2014
3805,1169,2014-04-15,napkins,3.28,2014
3806,1169,2014-05-06,cleaner,60.0,2014
3807,1169,2014-12-15,bottled beer,20.0,2014
