,Member_number,Date,itemDescription,Sales,Year
22403,1245,2015-04-12,shopping bags,23.8,2015
22404,4034,2015-11-13,rolls/buns,1.2,2015
22405,3719,2015-02-22,canned beer,17.1,2015
22406,1033,2015-06-15,waffles,7.199999999999999,2015
22407,1293,2015-10-26,specialty cheese,14.6,2015
22408,3737,2015-12-12,soda,21.0,2015
22409,1114,2015-04-26,shopping bags,23.8,2015
22410,2286,2015-04-12,other vegetables,9.2,2015
22411,1782,2015-09-13,yogurt,6.8999999999999995,2015
22412,2837,2015-09-19,citrus fruit,8.0,2015
22413,2011,2015-12-23,candles,1.99,2015
22414,3067,2015-09-22,margarine,2.26,2015
22415,3191,2015-12-30,chocolate marshmallow,14.52,2015
22416,4161,2015-09-24,fruit/vegetable juice,8.84,2015
22417,2526,2015-10-16,yogurt,16.099999999999998,2015
22418,1582,2015-08-07,margarine,15.819999999999999,2015
22419,3663,2015-11-20,rolls/buns,8.4,2015
22420,1237,2015-08-03,hard cheese,11.8,2015
22421,2635,2015-09-17,specialty bar,74.0,2015
22422,3034,2015-05-22,other vegetables,9.2,2015
22423,3005,2015-12-07,fruit/vegetable juice,15.469999999999999,2015
22424,2476,2015-07-30,canned beer,17.1,2015
22425,1052,2015-05-15,whipped/sour cream,5.699999999999999,2015
22426,3781,2015-09-23,pip fruit,3.84,2015
22427,4736,2015-03-04,onions,2.51,2015
22428,4101,2015-01-30,rolls/buns,4.8,2015
22429,2535,2015-10-17,frozen vegetables,4.54,2015
22430,1924,2015-07-09,semi-finished bread,7.5,2015
22431,3079,2015-04-01,chicken,8.64,2015
22432,4270,2015-08-02,shopping bags,59.5,2015
22433,2797,2015-12-09,coffee,18.900000000000002,2015
22434,3813,2015-01-18,cat food,22.0,2015
22435,4412,2015-12-20,napkins,16.4,2015
22436,2997,2015-02-06,soda,25.200000000000003,2015
22437,3703,2015-03-24,chocolate,30.54,2015
22438,2260,2015-02-10,chocolate,10.18,2015
22439,3583,2015-03-12,whipped/sour cream,5.699999999999999,2015
22440,2513,2015-01-30,rolls/buns,8.4,2015
22441,4336,2015-09-25,prosecco,24.0,2015
22442,2017,2015-02-19,white wine,14.0,2015
22443,2787,2015-09-05,specialty bar,37.0,2015
22444,3460,2015-09-14,dessert,1.46,2015
22445,4056,2015-08-29,herbs,15.0,2015
22446,2063,2015-08-23,cream cheese ,7.0,2015
22447,2085,2015-04-04,domestic eggs,6.63,2015
22448,3778,2015-03-13,meat,40.0,2015
22449,2691,2015-09-03,rolls/buns,2.4,2015
22450,2534,2015-08-11,specialty cheese,51.1,2015
22451,2315,2015-12-17,roll products ,7.0,2015
22452,1094,2015-05-16,soda,16.8,2015
22453,4529,2015-05-24,tropical fruit,7.95,2015
22454,2745,2015-04-29,coffee,16.200000000000003,2015
22455,4352,2015-11-28,dog food,40.0,2015
22456,2783,2015-03-31,cream cheese ,4.0,2015
22457,3280,2015-04-14,tropical fruit,3.18,2015
22458,3473,2015-07-04,liquor (appetizer),84.0,2015
22459,3476,2015-06-28,white bread,7.5,2015
22460,2173,2015-11-08,long life bakery product,53.9,2015
22461,4170,2015-11-05,onions,12.549999999999999,2015
22462,1596,2015-07-14,beverages,5.15,2015
22463,1265,2015-04-13,yogurt,6.8999999999999995,2015
22464,1259,2015-09-20,whole milk,12.96,2015
22465,4102,2015-10-23,grapes,9.76,2015
22466,3465,2015-04-16,white wine,28.0,2015
22467,3504,2015-05-11,other vegetables,23.0,2015
22468,3336,2015-03-26,tropical fruit,3.18,2015
22469,3001,2015-11-14,bottled water,2.52,2015
22470,4078,2015-04-18,shopping bags,83.3,2015
22471,3244,2015-11-20,newspapers,4.0,2015
22472,3544,2015-10-03,hard cheese,29.5,2015
22473,2760,2015-04-14,soda,4.2,2015
22474,4643,2015-02-12,UHT-milk,56.0,2015
22475,3601,2015-12-20,other vegetables,18.4,2015
22476,2275,2015-02-08,pet care,25.0,2015
22477,3082,2015-10-04,pip fruit,8.96,2015
22478,4273,2015-01-22,red/blush wine,15.6,2015
22479,1951,2015-10-22,rolls/buns,3.5999999999999996,2015
22480,3589,2015-01-31,rolls/buns,6.0,2015
22481,2404,2015-10-15,whole milk,30.240000000000002,2015
22482,3619,2015-07-04,dessert,1.46,2015
22483,4733,2015-09-03,other vegetables,27.599999999999998,2015
22484,4868,2015-02-05,long life bakery product,23.1,2015
22485,3410,2015-03-07,coffee,5.4,2015
22486,4937,2015-02-14,bottled water,6.3,2015
22487,2979,2015-09-08,onions,5.02,2015
22488,2278,2015-10-08,coffee,13.5,2015
22489,4512,2015-08-11,newspapers,5.0,2015
22490,1940,2015-11-18,chocolate,10.18,2015
22491,1867,2015-03-29,fruit/vegetable juice,8.84,2015
22492,1888,2015-05-21,whipped/sour cream,7.6,2015
22493,2073,2015-06-18,domestic eggs,6.63,2015
22494,4023,2015-01-21,soda,16.8,2015
22495,4416,2015-10-29,white bread,7.5,2015
22496,4210,2015-07-08,other vegetables,23.0,2015
22497,1520,2015-02-26,yogurt,4.6,2015
22498,1890,2015-04-20,curd,10.5,2015
22499,3079,2015-01-30,chocolate,25.45,2015
22500,1772,2015-02-11,brown bread,9.600000000000001,2015
22501,1361,2015-12-07,salt,4.4,2015
22502,4073,2015-02-13,butter milk,12.2,2015
22503,2128,2015-04-24,frozen meals,12.0,2015
22504,1882,2015-09-25,chocolate,10.18,2015
22505,4895,2015-01-06,specialty bar,37.0,2015
22506,1431,2015-05-03,whole milk,17.28,2015
22507,2159,2015-07-17,white bread,4.5,2015
22508,2666,2015-12-14,fruit/vegetable juice,13.26,2015
22509,2986,2015-05-19,whole milk,4.32,2015
22510,3491,2015-10-26,female sanitary products,2.3,2015
22511,3844,2015-08-14,curd,2.1,2015
22512,4002,2015-04-30,white wine,14.0,2015
22513,3963,2015-01-26,meat spreads,35.0,2015
22514,2997,2015-03-08,soda,12.600000000000001,2015
22515,4122,2015-05-06,chocolate,35.629999999999995,2015
22516,4326,2015-11-04,yogurt,16.099999999999998,2015
22517,4331,2015-10-09,sugar,4.800000000000001,2015
22518,4199,2015-12-29,UHT-milk,40.0,2015
22519,1910,2015-09-25,margarine,13.559999999999999,2015
22520,2713,2015-08-18,rolls/buns,8.4,2015
22521,4535,2015-05-12,rolls/buns,4.8,2015
22522,1529,2015-06-17,soda,21.0,2015
22523,4361,2015-02-18,bottled water,2.52,2015
22524,1208,2015-08-21,frozen meals,16.0,2015
22525,1789,2015-10-22,yogurt,4.6,2015
22526,4592,2015-07-08,hamburger meat,19.6,2015
22527,2141,2015-08-03,whole milk,12.96,2015
22528,1425,2015-09-24,other vegetables,18.4,2015
22529,3264,2015-01-13,dessert,2.92,2015
22530,4575,2015-10-12,other vegetables,13.799999999999999,2015
22531,1042,2015-05-22,bottled water,3.7800000000000002,2015
22532,4624,2015-05-18,whipped/sour cream,9.5,2015
22533,1692,2015-08-05,chicken,25.92,2015
22534,4861,2015-03-28,frozen vegetables,9.08,2015
22535,1409,2015-07-28,tropical fruit,4.7700000000000005,2015
22536,4403,2015-08-05,yogurt,2.3,2015
22537,1000,2015-11-25,hygiene articles,40.0,2015
22538,2359,2015-08-28,margarine,6.779999999999999,2015
22539,1613,2015-08-08,cream cheese ,4.0,2015
22540,2632,2015-08-17,frozen meals,28.0,2015
22541,3974,2015-06-19,curd,12.600000000000001,2015
22542,1742,2015-11-27,root vegetables,11.96,2015
22543,3281,2015-10-25,root vegetables,14.950000000000001,2015
22544,2610,2015-10-21,pastry,20.34,2015
22545,3209,2015-01-25,newspapers,5.0,2015
22546,1032,2015-07-13,whipped/sour cream,5.699999999999999,2015
22547,2257,2015-05-15,yogurt,4.6,2015
22548,4500,2015-08-06,flour,7.6,2015
22549,2134,2015-08-27,whole milk,4.32,2015
22550,4542,2015-01-18,coffee,5.4,2015
22551,1921,2015-02-23,rolls/buns,1.2,2015
22552,3363,2015-12-29,margarine,11.299999999999999,2015
22553,3220,2015-07-11,rolls/buns,8.4,2015
22554,2547,2015-06-04,other vegetables,4.6,2015
22555,3675,2015-03-08,white wine,28.0,2015
22556,3410,2015-08-30,onions,5.02,2015
22557,3721,2015-04-07,soda,21.0,2015
22558,2204,2015-09-27,liquor (appetizer),60.0,2015
22559,2251,2015-02-27,packaged fruit/vegetables,14.64,2015
22560,4706,2015-07-08,whole milk,30.240000000000002,2015
22561,1762,2015-01-21,other vegetables,23.0,2015
22562,2996,2015-08-01,other vegetables,9.2,2015
22563,3727,2015-05-19,curd,12.600000000000001,2015
22564,4230,2015-06-25,white wine,28.0,2015
22565,2089,2015-10-16,curd,12.600000000000001,2015
22566,1452,2015-05-21,whole milk,25.92,2015
22567,4176,2015-05-05,flour,7.6,2015
22568,2484,2015-12-08,newspapers,5.0,2015
22569,3590,2015-05-30,salt,2.2,2015
22570,1015,2015-03-22,beef,28.900000000000002,2015
22571,4942,2015-01-29,bottled water,6.3,2015
22572,2038,2015-05-17,whole milk,12.96,2015
22573,4024,2015-11-03,grapes,2.44,2015
22574,4089,2015-04-10,rolls/buns,1.2,2015
22575,2287,2015-09-23,rolls/buns,2.4,2015
22576,1946,2015-08-12,candy,15.400000000000002,2015
22577,4899,2015-03-13,other vegetables,18.4,2015
22578,4656,2015-01-11,coffee,2.7,2015
22579,1340,2015-11-18,brown bread,16.0,2015
22580,3800,2015-08-02,root vegetables,8.97,2015
22581,4883,2015-01-16,frozen fish,12.600000000000001,2015
22582,4752,2015-05-18,pip fruit,6.4,2015
22583,4120,2015-03-13,rolls/buns,7.199999999999999,2015
22584,1776,2015-03-20,yogurt,4.6,2015
22585,4445,2015-04-15,flour,7.6,2015
22586,1515,2015-06-11,candy,8.8,2015
22587,4470,2015-06-23,other vegetables,18.4,2015
22588,2551,2015-06-06,rolls/buns,3.5999999999999996,2015
22589,2062,2015-03-09,bottled beer,40.0,2015
22590,4407,2015-02-19,domestic eggs,6.63,2015
22591,1479,2015-05-15,shopping bags,11.9,2015
22592,1049,2015-04-08,candy,13.200000000000001,2015
22593,3062,2015-03-22,whole milk,4.32,2015
22594,3328,2015-10-15,soda,8.4,2015
22595,2269,2015-09-20,rolls/buns,6.0,2015
22596,2195,2015-10-07,canned fish,22.4,2015
22597,4757,2015-12-01,yogurt,16.099999999999998,2015
22598,4883,2015-05-16,shopping bags,59.5,2015
22599,1846,2015-11-09,root vegetables,8.97,2015
22600,4439,2015-08-21,rolls/buns,2.4,2015
22601,2102,2015-01-25,beef,34.68,2015
22602,3333,2015-02-22,rolls/buns,3.5999999999999996,2015
22603,4486,2015-06-11,rolls/buns,7.199999999999999,2015
22604,3010,2015-08-14,root vegetables,11.96,2015
22605,1206,2015-02-01,cat food,44.0,2015
22606,2220,2015-07-01,pastry,20.34,2015
22607,1989,2015-09-09,mustard,14.700000000000001,2015
22608,3635,2015-06-19,newspapers,1.0,2015
22609,1275,2015-11-04,citrus fruit,4.800000000000001,2015
22610,3433,2015-08-22,whipped/sour cream,13.299999999999999,2015
22611,1426,2015-08-07,pip fruit,5.12,2015
22612,1110,2015-09-09,yogurt,9.2,2015
22613,4163,2015-04-23,liquor,83.3,2015
22614,4809,2015-09-28,pip fruit,5.12,2015
22615,3559,2015-02-07,shopping bags,11.9,2015
22616,3385,2015-06-28,other vegetables,13.799999999999999,2015
22617,4523,2015-02-27,zwieback,20.0,2015
22618,4335,2015-05-01,other vegetables,27.599999999999998,2015
22619,1900,2015-08-01,soda,12.600000000000001,2015
22620,1859,2015-05-28,meat,20.0,2015
22621,3139,2015-02-17,cat food,44.0,2015
22622,1614,2015-03-02,whole milk,21.6,2015
22623,4694,2015-07-07,misc. beverages,22.0,2015
22624,4257,2015-08-18,whole milk,4.32,2015
22625,1604,2015-11-11,fruit/vegetable juice,13.26,2015
22626,4857,2015-07-28,tropical fruit,11.13,2015
22627,2017,2015-10-23,UHT-milk,40.0,2015
22628,3239,2015-11-27,yogurt,6.8999999999999995,2015
22629,4194,2015-11-05,chewing gum,4.0,2015
22630,1014,2015-04-01,cookware,200.0,2015
22631,3651,2015-04-07,yogurt,11.5,2015
22632,1591,2015-03-20,hard cheese,11.8,2015
22633,1572,2015-07-14,whipped/sour cream,1.9,2015
22634,2255,2015-12-18,cake bar,13.2,2015
22635,1793,2015-10-22,frozen meals,8.0,2015
22636,3256,2015-07-30,soda,12.600000000000001,2015
22637,3176,2015-05-02,red/blush wine,15.6,2015
22638,2790,2015-11-10,tropical fruit,11.13,2015
22639,3581,2015-12-04,rolls/buns,4.8,2015
22640,1190,2015-10-27,waffles,2.4,2015
22641,4960,2015-08-15,salty snack,9.0,2015
22642,1697,2015-11-17,soda,4.2,2015
22643,1208,2015-12-16,butter milk,17.08,2015
22644,1148,2015-01-14,yogurt,4.6,2015
22645,1763,2015-12-27,semi-finished bread,15.0,2015
22646,4526,2015-08-21,yogurt,6.8999999999999995,2015
22647,4447,2015-01-05,butter,6.36,2015
22648,3521,2015-07-17,whole milk,17.28,2015
22649,2969,2015-08-12,waffles,8.4,2015
22650,2790,2015-11-10,other vegetables,27.599999999999998,2015
22651,4328,2015-08-29,yogurt,9.2,2015
22652,3484,2015-09-22,salty snack,9.0,2015
22653,2467,2015-07-10,yogurt,13.799999999999999,2015
22654,4722,2015-12-16,bottled water,3.7800000000000002,2015
22655,1490,2015-04-10,detergent,1.6500000000000001,2015
22656,4655,2015-02-08,rolls/buns,3.5999999999999996,2015
22657,2842,2015-07-29,whole milk,4.32,2015
22658,1796,2015-03-11,yogurt,11.5,2015
22659,4426,2015-05-18,curd,8.4,2015
22660,2656,2015-02-02,cleaner,60.0,2015
22661,4440,2015-11-04,root vegetables,8.97,2015
22662,3682,2015-06-08,oil,13.2,2015
22663,2897,2015-01-27,yogurt,6.8999999999999995,2015
22664,3316,2015-07-01,cleaner,120.0,2015
22665,1494,2015-03-26,shopping bags,47.6,2015
22666,4427,2015-01-31,white bread,1.5,2015
22667,1322,2015-09-16,curd,8.4,2015
22668,3354,2015-09-11,hygiene articles,20.0,2015
22669,2169,2015-09-20,rum,40.0,2015
22670,2140,2015-12-30,other vegetables,23.0,2015
22671,1921,2015-11-11,whipped/sour cream,3.8,2015
22672,2101,2015-10-04,onions,2.51,2015
22673,3204,2015-02-25,curd,14.700000000000001,2015
22674,3544,2015-04-04,chocolate,30.54,2015
22675,3659,2015-04-28,whole milk,25.92,2015
22676,2233,2015-10-04,bottled beer,40.0,2015
22677,1832,2015-04-23,sauces,33.0,2015
22678,3133,2015-12-25,white wine,28.0,2015
22679,3438,2015-07-25,Instant food products,5.6,2015
22680,3294,2015-05-04,root vegetables,11.96,2015
22681,1035,2015-05-23,frozen vegetables,15.89,2015
22682,4067,2015-10-16,pastry,3.39,2015
22683,1710,2015-05-12,rolls/buns,4.8,2015
22684,4781,2015-01-25,candles,9.95,2015
22685,1768,2015-04-18,long life bakery product,7.7,2015
22686,3907,2015-06-24,whipped/sour cream,1.9,2015
22687,4885,2015-10-16,whipped/sour cream,1.9,2015
22688,4584,2015-02-12,newspapers,6.0,2015
22689,3728,2015-12-06,waffles,1.2,2015
22690,1875,2015-07-29,butter milk,12.2,2015
22691,1881,2015-10-15,bottled water,2.52,2015
22692,2997,2015-10-02,specialty chocolate,3.6,2015
22693,4190,2015-09-23,citrus fruit,3.2,2015
22694,3283,2015-02-07,onions,12.549999999999999,2015
22695,1903,2015-10-03,tropical fruit,3.18,2015
22696,4949,2015-08-18,rolls/buns,7.199999999999999,2015
22697,2460,2015-12-18,butter,3.18,2015
22698,4726,2015-01-03,tropical fruit,9.540000000000001,2015
22699,3066,2015-06-12,soda,25.200000000000003,2015
22700,1239,2015-03-22,processed cheese,9.2,2015
22701,3495,2015-06-17,candy,11.0,2015
22702,1848,2015-06-20,fruit/vegetable juice,13.26,2015
22703,2705,2015-11-16,hamburger meat,29.400000000000002,2015
22704,3042,2015-12-27,root vegetables,5.98,2015
22705,3088,2015-04-30,chocolate,35.629999999999995,2015
22706,3728,2015-03-15,specialty chocolate,10.8,2015
22707,4634,2015-02-26,hard cheese,17.700000000000003,2015
22708,3542,2015-06-16,beef,5.78,2015
22709,1666,2015-04-15,long life bakery product,23.1,2015
22710,3617,2015-04-17,other vegetables,23.0,2015
22711,3209,2015-12-25,UHT-milk,32.0,2015
22712,2284,2015-11-03,ice cream,28.5,2015
22713,2716,2015-09-23,ice cream,19.0,2015
22714,1499,2015-09-11,soda,4.2,2015
22715,4695,2015-03-10,beef,34.68,2015
22716,3597,2015-12-13,specialty chocolate,3.6,2015
22717,2408,2015-09-09,liquor,71.4,2015
22718,2413,2015-10-25,other vegetables,4.6,2015
22719,3664,2015-05-30,other vegetables,18.4,2015
22720,4483,2015-08-15,chocolate marshmallow,14.52,2015
22721,1265,2015-03-10,brown bread,6.4,2015
22722,2235,2015-09-13,root vegetables,14.950000000000001,2015
22723,1730,2015-12-25,semi-finished bread,10.0,2015
22724,4920,2015-02-21,yogurt,11.5,2015
22725,4555,2015-09-07,soda,8.4,2015
22726,2069,2015-03-16,sugar,1.6,2015
22727,2954,2015-05-06,brown bread,16.0,2015
22728,4893,2015-01-03,napkins,6.56,2015
22729,1961,2015-12-15,rolls/buns,4.8,2015
22730,1165,2015-12-29,spices,12.600000000000001,2015
22731,2489,2015-12-22,beverages,3.09,2015
22732,1383,2015-02-23,tropical fruit,7.95,2015
22733,4812,2015-03-17,canned beer,19.95,2015
22734,1235,2015-05-29,waffles,7.199999999999999,2015
22735,4313,2015-06-23,soda,8.4,2015
22736,4044,2015-01-12,hamburger meat,29.400000000000002,2015
22737,2926,2015-10-29,yogurt,16.099999999999998,2015
22738,2764,2015-02-25,bottled water,8.82,2015
22739,4340,2015-01-26,whole milk,30.240000000000002,2015
22740,2106,2015-08-28,cream cheese ,1.0,2015
22741,1083,2015-06-02,sliced cheese,21.36,2015
22742,2043,2015-07-03,rolls/buns,8.4,2015
22743,4196,2015-07-11,whipped/sour cream,3.8,2015
22744,3844,2015-09-17,pip fruit,5.12,2015
22745,2248,2015-03-17,newspapers,5.0,2015
22746,3280,2015-07-13,UHT-milk,16.0,2015
22747,1678,2015-01-08,onions,10.04,2015
22748,4567,2015-04-08,whole milk,8.64,2015
22749,1614,2015-10-21,napkins,9.84,2015
22750,4251,2015-01-17,pastry,20.34,2015
22751,4064,2015-09-17,butter milk,7.32,2015
22752,4629,2015-02-24,whole milk,25.92,2015
22753,4249,2015-04-12,other vegetables,18.4,2015
22754,2798,2015-08-22,pastry,3.39,2015
22755,4944,2015-06-09,bottled beer,60.0,2015
22756,4495,2015-12-16,beef,34.68,2015
22757,4524,2015-02-05,specialty bar,37.0,2015
22758,2941,2015-09-26,yogurt,6.8999999999999995,2015
22759,2862,2015-08-08,long life bakery product,53.9,2015
22760,3248,2015-06-19,pork,8.370000000000001,2015
22761,1001,2015-04-14,white bread,10.5,2015
22762,2104,2015-10-20,cream cheese ,4.0,2015
22763,2083,2015-06-19,other vegetables,23.0,2015
22764,1932,2015-06-27,tropical fruit,9.540000000000001,2015
22765,3760,2015-03-11,soda,29.400000000000002,2015
22766,2894,2015-03-14,newspapers,1.0,2015
22767,3590,2015-09-01,citrus fruit,11.200000000000001,2015
22768,4616,2015-02-14,condensed milk,8.399999999999999,2015
22769,2527,2015-01-20,meat,40.0,2015
22770,2327,2015-06-07,pip fruit,2.56,2015
22771,4091,2015-02-25,whole milk,21.6,2015
22772,4735,2015-01-04,whole milk,30.240000000000002,2015
22773,4195,2015-04-05,other vegetables,13.799999999999999,2015
22774,1017,2015-05-16,rolls/buns,1.2,2015
22775,4115,2015-05-22,waffles,2.4,2015
22776,1339,2015-05-05,whole milk,21.6,2015
22777,4037,2015-12-29,root vegetables,8.97,2015
22778,2789,2015-01-06,grapes,14.64,2015
22779,1620,2015-08-20,yogurt,11.5,2015
22780,4656,2015-01-27,cat food,44.0,2015
22781,4795,2015-07-30,sliced cheese,21.36,2015
22782,3843,2015-04-09,grapes,9.76,2015
22783,4710,2015-04-20,pasta,9.799999999999999,2015
22784,1090,2015-04-10,yogurt,13.799999999999999,2015
22785,1539,2015-07-04,margarine,11.299999999999999,2015
22786,2114,2015-05-24,soups,10.44,2015
22787,4236,2015-10-13,canned beer,19.95,2015
22788,4727,2015-06-10,root vegetables,8.97,2015
22789,1967,2015-06-23,seasonal products,12.0,2015
22790,1584,2015-01-31,whole milk,25.92,2015
22791,4883,2015-08-28,other vegetables,18.4,2015
22792,4039,2015-01-19,vinegar,0.91,2015
22793,3927,2015-09-12,rolls/buns,3.5999999999999996,2015
22794,3594,2015-11-09,other vegetables,23.0,2015
22795,4129,2015-07-11,margarine,9.04,2015
22796,2616,2015-05-16,pip fruit,3.84,2015
22797,2539,2015-11-15,tropical fruit,11.13,2015
22798,2556,2015-08-28,pastry,16.95,2015
22799,3855,2015-06-18,domestic eggs,2.21,2015
22800,2089,2015-10-15,cream cheese ,5.0,2015
22801,2466,2015-08-28,whole milk,21.6,2015
22802,1211,2015-04-19,other vegetables,32.199999999999996,2015
22803,1370,2015-05-07,chocolate,30.54,2015
22804,3779,2015-10-10,domestic eggs,13.26,2015
22805,3498,2015-03-31,root vegetables,2.99,2015
22806,1613,2015-06-04,whipped/sour cream,5.699999999999999,2015
22807,1176,2015-08-17,other vegetables,27.599999999999998,2015
22808,4027,2015-06-29,pip fruit,2.56,2015
22809,4389,2015-12-17,liquor,35.7,2015
22810,2578,2015-05-28,root vegetables,8.97,2015
22811,1342,2015-02-19,pastry,6.78,2015
22812,2210,2015-07-09,rolls/buns,7.199999999999999,2015
22813,4807,2015-08-04,waffles,6.0,2015
22814,2799,2015-10-09,pickled vegetables,6.3,2015
22815,2957,2015-11-27,grapes,2.44,2015
22816,3566,2015-12-14,pork,5.58,2015
22817,4768,2015-03-13,flour,10.64,2015
22818,4853,2015-04-10,whole milk,8.64,2015
22819,3791,2015-03-25,yogurt,16.099999999999998,2015
22820,3235,2015-11-14,long life bakery product,53.9,2015
22821,3866,2015-07-07,whole milk,21.6,2015
22822,4385,2015-11-17,margarine,9.04,2015
